"","Variable","date","Value","station"
"9982","NH4F","01/04/2017",0.004957143,"wqbmhnut  "
"9983","NH4F","02/06/2017",0.0086875,"wqbmhnut  "
"9984","NH4F","02/07/2017",0.01088333,"wqbmhnut  "
"9985","NH4F","03/06/2017",0.009244444,"wqbmhnut  "
"9986","NH4F","03/07/2017",0.00586,"wqbmhnut  "
"9987","NH4F","04/18/2017",0.007966667,"wqbmhnut  "
"9988","NH4F","04/19/2017",0.01176,"wqbmhnut  "
"9989","NH4F","05/16/2017",0.0133625,"wqbmhnut  "
"9990","NH4F","05/17/2017",0.01173333,"wqbmhnut  "
"9991","NH4F","06/19/2017",0.01181429,"wqbmhnut  "
"9992","NH4F","06/20/2017",0.0252,"wqbmhnut  "
"9993","NH4F","07/17/2017",0.004977778,"wqbmhnut  "
"9994","NH4F","07/18/2017",0.00708,"wqbmhnut  "
"9995","NH4F","08/01/2017",0.02085,"wqbmhnut  "
"9996","NH4F","08/02/2017",0.0087625,"wqbmhnut  "
"9997","NH4F","09/25/2017",0.01362,"wqbmhnut  "
"9998","NH4F","09/26/2017",0.02695,"wqbmhnut  "
"9999","NH4F","10/10/2017",0.0265875,"wqbmhnut  "
"10000","NH4F","10/11/2017",0.03141667,"wqbmhnut  "
"10001","NH4F","11/13/2017",0.009983333,"wqbmhnut  "
"10002","NH4F","11/14/2017",0.01025,"wqbmhnut  "
"10003","NH4F","12/12/2017",0.0094125,"wqbmhnut  "
"10004","NH4F","12/13/2017",0.00875,"wqbmhnut  "
"10005","NO23F","01/03/2017",0.005171429,"wqbmhnut  "
"10006","NO23F","01/04/2017",0.004328571,"wqbmhnut  "
"10007","NO23F","02/06/2017",0.0153125,"wqbmhnut  "
"10008","NO23F","02/07/2017",0.01875,"wqbmhnut  "
"10009","NO23F","03/06/2017",0.008722222,"wqbmhnut  "
"10010","NO23F","03/07/2017",0.00262,"wqbmhnut  "
"10011","NO23F","04/18/2017",0.01212222,"wqbmhnut  "
"10012","NO23F","04/19/2017",0.00948,"wqbmhnut  "
"10013","NO23F","05/16/2017",0.0046875,"wqbmhnut  "
"10014","NO23F","05/17/2017",0.006466667,"wqbmhnut  "
"10015","NO23F","06/19/2017",0.003557143,"wqbmhnut  "
"10016","NO23F","06/20/2017",0.005,"wqbmhnut  "
"10017","NO23F","07/17/2017",0.004,"wqbmhnut  "
"10018","NO23F","07/18/2017",0.00582,"wqbmhnut  "
"10019","NO23F","08/01/2017",0.0018,"wqbmhnut  "
"10020","NO23F","08/02/2017",0.0086875,"wqbmhnut  "
"10021","NO23F","09/25/2017",0.01472,"wqbmhnut  "
"10022","NO23F","09/26/2017",0.01435,"wqbmhnut  "
"10023","NO23F","10/10/2017",0.013575,"wqbmhnut  "
"10024","NO23F","10/11/2017",0.01838333,"wqbmhnut  "
"10025","NO23F","11/13/2017",0.01365,"wqbmhnut  "
"10026","NO23F","11/14/2017",0.0134625,"wqbmhnut  "
"10027","NO23F","12/12/2017",0.0067,"wqbmhnut  "
"10028","NO23F","12/13/2017",0.005416667,"wqbmhnut  "
"10029","PO4F","01/03/2017",0.01065714,"wqbmhnut  "
"10030","PO4F","01/04/2017",0.01148571,"wqbmhnut  "
"10031","PO4F","02/06/2017",0.0079375,"wqbmhnut  "
"10032","PO4F","02/07/2017",0.008916667,"wqbmhnut  "
"10033","PO4F","03/06/2017",0.007877778,"wqbmhnut  "
"10034","PO4F","03/07/2017",0.0074,"wqbmhnut  "
"10035","PO4F","04/18/2017",0.008155556,"wqbmhnut  "
"10036","PO4F","04/19/2017",0.00926,"wqbmhnut  "
"10037","PO4F","05/16/2017",0.004375,"wqbmhnut  "
"10038","PO4F","05/17/2017",0.004833333,"wqbmhnut  "
"10039","PO4F","06/19/2017",0.0048,"wqbmhnut  "
"10040","PO4F","06/20/2017",0.0079,"wqbmhnut  "
"10041","PO4F","07/17/2017",0.01027778,"wqbmhnut  "
"10042","PO4F","07/18/2017",0.01224,"wqbmhnut  "
"10043","PO4F","08/01/2017",0.01133333,"wqbmhnut  "
"10044","PO4F","08/02/2017",0.012275,"wqbmhnut  "
"10045","PO4F","09/25/2017",0.01665,"wqbmhnut  "
"10046","PO4F","09/26/2017",0.01835,"wqbmhnut  "
"10047","PO4F","10/10/2017",0.022825,"wqbmhnut  "
"10048","PO4F","10/11/2017",0.02261667,"wqbmhnut  "
"10049","PO4F","11/13/2017",0.01663333,"wqbmhnut  "
"10050","PO4F","11/14/2017",0.0163375,"wqbmhnut  "
"10051","PO4F","12/12/2017",0.01485,"wqbmhnut  "
"10052","PO4F","12/13/2017",0.0158,"wqbmhnut  "
"10053","CHLA_N","01/09/2018",4.488889,"wqbmhnut  "
"10054","CHLA_N","01/10/2018",4.54,"wqbmhnut  "
"10055","CHLA_N","02/06/2018",5.5,"wqbmhnut  "
"10056","CHLA_N","02/07/2018",6.14,"wqbmhnut  "
"10057","CHLA_N","03/06/2018",5.8625,"wqbmhnut  "
"10058","CHLA_N","03/07/2018",5.716667,"wqbmhnut  "
"10059","CHLA_N","04/09/2018",4.588889,"wqbmhnut  "
"10060","CHLA_N","04/10/2018",3.32,"wqbmhnut  "
"10061","CHLA_N","05/22/2018",5.488889,"wqbmhnut  "
"10062","CHLA_N","05/23/2018",5.22,"wqbmhnut  "
"10063","CHLA_N","06/19/2018",4.671429,"wqbmhnut  "
"10064","CHLA_N","06/20/2018",4.4,"wqbmhnut  "
"10065","CHLA_N","07/17/2018",4.34,"wqbmhnut  "
"10066","CHLA_N","07/18/2018",3.35,"wqbmhnut  "
"10067","CHLA_N","08/06/2018",3.514286,"wqbmhnut  "
"10068","CHLA_N","08/07/2018",3.728571,"wqbmhnut  "
"10069","CHLA_N","09/18/2018",4.128571,"wqbmhnut  "
"10070","CHLA_N","09/19/2018",4.357143,"wqbmhnut  "
"10071","CHLA_N","10/16/2018",4.655556,"wqbmhnut  "
"10072","CHLA_N","10/17/2018",3.2,"wqbmhnut  "
"10073","CHLA_N","11/19/2018",1.45,"wqbmhnut  "
"10074","CHLA_N","11/20/2018",1.4375,"wqbmhnut  "
"10075","CHLA_N","12/03/2018",2.314286,"wqbmhnut  "
"10076","CHLA_N","12/04/2018",2.657143,"wqbmhnut  "
"10077","NH4F","01/09/2018",0.01022222,"wqbmhnut  "
"10078","NH4F","01/10/2018",0.008,"wqbmhnut  "
"10079","NH4F","02/06/2018",0.004444444,"wqbmhnut  "
"10080","NH4F","02/07/2018",0.0096,"wqbmhnut  "
"10081","NH4F","03/06/2018",0.0075,"wqbmhnut  "
"10082","NH4F","03/07/2018",0.01033333,"wqbmhnut  "
"10083","NH4F","04/09/2018",0.01766667,"wqbmhnut  "
"10084","NH4F","04/10/2018",0.0168,"wqbmhnut  "
"10085","NH4F","05/22/2018",0.06544444,"wqbmhnut  "
"10086","NH4F","05/23/2018",0.09054,"wqbmhnut  "
"10087","NH4F","06/19/2018",0.02771429,"wqbmhnut  "
"10088","NH4F","06/20/2018",0.02157143,"wqbmhnut  "
"10089","NH4F","07/17/2018",0.0099,"wqbmhnut  "
"10090","NH4F","07/18/2018",0.02025,"wqbmhnut  "
"10091","NH4F","08/06/2018",0.01642857,"wqbmhnut  "
"10092","NH4F","08/07/2018",0.01942857,"wqbmhnut  "
"10093","NH4F","09/18/2018",0.01971429,"wqbmhnut  "
"10094","NH4F","09/19/2018",0.02457143,"wqbmhnut  "
"10095","NH4F","10/16/2018",0.05944444,"wqbmhnut  "
"10096","NH4F","10/17/2018",0.0604,"wqbmhnut  "
"10097","NH4F","11/19/2018",0.01466667,"wqbmhnut  "
"10098","NH4F","11/20/2018",0.014375,"wqbmhnut  "
"10099","NH4F","12/03/2018",0.006142857,"wqbmhnut  "
"10100","NH4F","12/04/2018",0.008714286,"wqbmhnut  "
"10101","NO23F","01/09/2018",0.01888889,"wqbmhnut  "
"10102","NO23F","01/10/2018",0.0112,"wqbmhnut  "
"10103","NO23F","02/06/2018",0.008566667,"wqbmhnut  "
"10104","NO23F","02/07/2018",0.0046,"wqbmhnut  "
"10105","NO23F","03/06/2018",0.0019375,"wqbmhnut  "
"10106","NO23F","03/07/2018",0.004033333,"wqbmhnut  "
"10107","NO23F","04/09/2018",0.0005222222,"wqbmhnut  "
"10108","NO23F","04/10/2018",0.00182,"wqbmhnut  "
"10109","NO23F","05/22/2018",0.005477778,"wqbmhnut  "
"10110","NO23F","05/23/2018",0.00104,"wqbmhnut  "
"10111","NO23F","06/19/2018",0.002771429,"wqbmhnut  "
"10112","NO23F","06/20/2018",0.002885714,"wqbmhnut  "
"10113","NO23F","07/17/2018",0.00117,"wqbmhnut  "
"10114","NO23F","07/18/2018",0.004525,"wqbmhnut  "
"10115","NO23F","08/06/2018",0.001914286,"wqbmhnut  "
"10116","NO23F","08/07/2018",0.001485714,"wqbmhnut  "
"10117","NO23F","09/18/2018",0.0003571429,"wqbmhnut  "
"10118","NO23F","09/19/2018",0.002171429,"wqbmhnut  "
"10119","NO23F","10/16/2018",0.007888889,"wqbmhnut  "
"10120","NO23F","10/17/2018",0.0064,"wqbmhnut  "
"10121","NO23F","11/19/2018",0.01116667,"wqbmhnut  "
"10122","NO23F","11/20/2018",0.015875,"wqbmhnut  "
"10123","NO23F","12/03/2018",0.004571429,"wqbmhnut  "
"10124","NO23F","12/04/2018",0.004857143,"wqbmhnut  "
"10125","PO4F","01/09/2018",0.02166667,"wqbmhnut  "
"10126","PO4F","01/10/2018",0.0244,"wqbmhnut  "
"10127","PO4F","02/06/2018",0.008333333,"wqbmhnut  "
"10128","PO4F","02/07/2018",0.008,"wqbmhnut  "
"10129","PO4F","03/06/2018",0.00475,"wqbmhnut  "
"10130","PO4F","03/07/2018",0.004333333,"wqbmhnut  "
"10131","PO4F","04/09/2018",0.01133333,"wqbmhnut  "
"10132","PO4F","04/10/2018",0.0098,"wqbmhnut  "
"10133","PO4F","05/22/2018",0.004855556,"wqbmhnut  "
"10134","PO4F","05/23/2018",0.0052,"wqbmhnut  "
"10135","PO4F","06/19/2018",0.005428571,"wqbmhnut  "
"10136","PO4F","06/20/2018",0.006285714,"wqbmhnut  "
"10137","PO4F","07/17/2018",0.0141,"wqbmhnut  "
"10138","PO4F","07/18/2018",0.01675,"wqbmhnut  "
"10139","PO4F","08/06/2018",0.02014286,"wqbmhnut  "
"10140","PO4F","08/07/2018",0.01957143,"wqbmhnut  "
"10141","PO4F","09/18/2018",0.02185714,"wqbmhnut  "
"10142","PO4F","09/19/2018",0.026,"wqbmhnut  "
"10143","PO4F","10/16/2018",0.02522222,"wqbmhnut  "
"10144","PO4F","10/17/2018",0.0276,"wqbmhnut  "
"10145","PO4F","11/19/2018",0.01833333,"wqbmhnut  "
"10146","PO4F","11/20/2018",0.01475,"wqbmhnut  "
"10147","PO4F","12/03/2018",0.01271429,"wqbmhnut  "
"10148","PO4F","12/04/2018",0.01257143,"wqbmhnut  "
"10149","CHLA_N","01/14/2019",2.822222,"wqbmhnut  "
"10150","CHLA_N","01/15/2019",2.54,"wqbmhnut  "
"10151","CHLA_N","02/11/2019",5.728571,"wqbmhnut  "
"10152","CHLA_N","02/12/2019",5.5,"wqbmhnut  "
"10153","CHLA_N","03/26/2019",2.925,"wqbmhnut  "
"10154","CHLA_N","03/27/2019",2.183333,"wqbmhnut  "
"10155","CHLA_N","04/23/2019",2.67,"wqbmhnut  "
"10156","CHLA_N","04/24/2019",2.75,"wqbmhnut  "
"10157","CHLA_N","05/14/2019",1.9,"wqbmhnut  "
"10158","CHLA_N","05/15/2019",2.128571,"wqbmhnut  "
"10159","CHLA_N","06/10/2019",3.888889,"wqbmhnut  "
"10160","CHLA_N","06/11/2019",4.18,"wqbmhnut  "
"10161","CHLA_N","07/09/2019",4.571429,"wqbmhnut  "
"10162","CHLA_N","07/10/2019",4.914286,"wqbmhnut  "
"10163","CHLA_N","08/06/2019",5.7,"wqbmhnut  "
"10164","CHLA_N","08/07/2019",4.271429,"wqbmhnut  "
"10165","CHLA_N","09/03/2019",3.4,"wqbmhnut  "
"10166","CHLA_N","09/04/2019",3.125,"wqbmhnut  "
"10167","CHLA_N","10/21/2019",3.177778,"wqbmhnut  "
"10168","CHLA_N","10/22/2019",3.02,"wqbmhnut  "
"10169","CHLA_N","11/19/2019",1.885714,"wqbmhnut  "
"10170","CHLA_N","11/20/2019",2.128571,"wqbmhnut  "
"10171","CHLA_N","12/04/2019",2.088889,"wqbmhnut  "
"10172","CHLA_N","12/05/2019",2.2,"wqbmhnut  "
"10173","NH4F","01/14/2019",0.01112222,"wqbmhnut  "
"10174","NH4F","01/15/2019",0.00328,"wqbmhnut  "
"10175","NH4F","02/11/2019",0.005571429,"wqbmhnut  "
"10176","NH4F","02/12/2019",0.006157143,"wqbmhnut  "
"10177","NH4F","03/26/2019",0.013125,"wqbmhnut  "
"10178","NH4F","03/27/2019",0.017,"wqbmhnut  "
"10179","NH4F","04/23/2019",0.0102,"wqbmhnut  "
"10180","NH4F","04/24/2019",0.0085,"wqbmhnut  "
"10181","NH4F","05/14/2019",0.01057143,"wqbmhnut  "
"10182","NH4F","05/15/2019",0.01328571,"wqbmhnut  "
"10183","NH4F","06/10/2019",0.01244444,"wqbmhnut  "
"10184","NH4F","06/11/2019",0.008,"wqbmhnut  "
"10185","NH4F","07/09/2019",0.006142857,"wqbmhnut  "
"10186","NH4F","07/10/2019",0.005428571,"wqbmhnut  "
"10187","NH4F","08/06/2019",0.004914286,"wqbmhnut  "
"10188","NH4F","08/07/2019",0.008014286,"wqbmhnut  "
"10189","NH4F","09/03/2019",0.0233,"wqbmhnut  "
"10190","NH4F","09/04/2019",0.016,"wqbmhnut  "
"10191","NH4F","10/21/2019",0.017,"wqbmhnut  "
"10192","NH4F","10/22/2019",0.00922,"wqbmhnut  "
"10193","NH4F","11/19/2019",0.008857143,"wqbmhnut  "
"10194","NH4F","11/20/2019",0.007285714,"wqbmhnut  "
"10195","NH4F","12/04/2019",0.01277778,"wqbmhnut  "
"10196","NH4F","12/05/2019",0.0136,"wqbmhnut  "
"10197","NO23F","01/14/2019",0.007444444,"wqbmhnut  "
"10198","NO23F","01/15/2019",0.005,"wqbmhnut  "
"10199","NO23F","02/11/2019",0.01528571,"wqbmhnut  "
"10200","NO23F","02/12/2019",0.015,"wqbmhnut  "
"10201","NO23F","03/26/2019",0.015625,"wqbmhnut  "
"10202","NO23F","03/27/2019",0.01316667,"wqbmhnut  "
"10203","NO23F","04/23/2019",0.0107,"wqbmhnut  "
"10204","NO23F","04/24/2019",0.00375,"wqbmhnut  "
"10205","NO23F","05/14/2019",0.001857143,"wqbmhnut  "
"10206","NO23F","05/15/2019",0.002142857,"wqbmhnut  "
"10207","NO23F","06/10/2019",0.004444444,"wqbmhnut  "
"10208","NO23F","06/11/2019",0.0044,"wqbmhnut  "
"10209","NO23F","07/09/2019",0.004571429,"wqbmhnut  "
"10210","NO23F","07/10/2019",0.004,"wqbmhnut  "
"10211","NO23F","08/06/2019",0.003142857,"wqbmhnut  "
"10212","NO23F","08/07/2019",0.003571429,"wqbmhnut  "
"10213","NO23F","09/03/2019",0.0039,"wqbmhnut  "
"10214","NO23F","09/04/2019",0.00325,"wqbmhnut  "
"10215","NO23F","10/21/2019",0.009555556,"wqbmhnut  "
"10216","NO23F","10/22/2019",0.0082,"wqbmhnut  "
"10217","NO23F","11/19/2019",0.003857143,"wqbmhnut  "
"10218","NO23F","11/20/2019",0.004428571,"wqbmhnut  "
"10219","NO23F","12/04/2019",0.003777778,"wqbmhnut  "
"10220","NO23F","12/05/2019",0.006,"wqbmhnut  "
"10221","PO4F","01/14/2019",0.01011111,"wqbmhnut  "
"10222","PO4F","01/15/2019",0.01,"wqbmhnut  "
"10223","PO4F","02/11/2019",0.01057143,"wqbmhnut  "
"10224","PO4F","02/12/2019",0.009857143,"wqbmhnut  "
"10225","PO4F","03/26/2019",0.00425,"wqbmhnut  "
"10226","PO4F","03/27/2019",0.005333333,"wqbmhnut  "
"10227","PO4F","04/23/2019",0.005,"wqbmhnut  "
"10228","PO4F","04/24/2019",0.00475,"wqbmhnut  "
"10229","PO4F","05/14/2019",0.007428571,"wqbmhnut  "
"10230","PO4F","05/15/2019",0.007571429,"wqbmhnut  "
"10231","PO4F","06/10/2019",0.006111111,"wqbmhnut  "
"10232","PO4F","06/11/2019",0.0062,"wqbmhnut  "
"10233","PO4F","07/09/2019",0.007,"wqbmhnut  "
"10234","PO4F","07/10/2019",0.009,"wqbmhnut  "
"10235","PO4F","08/06/2019",0.01414286,"wqbmhnut  "
"10236","PO4F","08/07/2019",0.01857143,"wqbmhnut  "
"10237","PO4F","09/03/2019",0.0163,"wqbmhnut  "
"10238","PO4F","09/04/2019",0.016,"wqbmhnut  "
"10239","PO4F","10/21/2019",0.015,"wqbmhnut  "
"10240","PO4F","10/22/2019",0.0146,"wqbmhnut  "
"10241","PO4F","11/19/2019",0.009428571,"wqbmhnut  "
"10242","PO4F","11/20/2019",0.01114286,"wqbmhnut  "
"10243","PO4F","12/04/2019",0.008222222,"wqbmhnut  "
"10244","PO4F","12/05/2019",0.008,"wqbmhnut  "
"10245","CHLA_N","01/06/2020",4.55,"wqbmhnut  "
"10246","CHLA_N","01/07/2020",4.3,"wqbmhnut  "
"10247","CHLA_N","02/03/2020",4.2,"wqbmhnut  "
"10248","CHLA_N","02/04/2020",4.028571,"wqbmhnut  "
"10249","CHLA_N","03/30/2020",3.328571,"wqbmhnut  "
"10250","CHLA_N","03/31/2020",2.814286,"wqbmhnut  "
"10251","CHLA_N","04/28/2020",1.3875,"wqbmhnut  "
"10252","CHLA_N","04/29/2020",1.3,"wqbmhnut  "
"10253","CHLA_N","06/29/2020",2.5625,"wqbmhnut  "
"10254","CHLA_N","06/30/2020",2.833333,"wqbmhnut  "
"10255","CHLA_N","07/27/2020",1.655556,"wqbmhnut  "
"10256","CHLA_N","07/28/2020",1.66,"wqbmhnut  "
"10257","CHLA_N","08/24/2020",3.633333,"wqbmhnut  "
"10258","CHLA_N","08/25/2020",2.84,"wqbmhnut  "
"10259","CHLA_N","09/22/2020",2.075,"wqbmhnut  "
"10260","CHLA_N","09/23/2020",1.9,"wqbmhnut  "
"10261","CHLA_N","10/20/2020",2.455556,"wqbmhnut  "
"10262","CHLA_N","10/21/2020",2.02,"wqbmhnut  "
"10263","CHLA_N","11/23/2020",2.557143,"wqbmhnut  "
"10264","CHLA_N","11/24/2020",2.8,"wqbmhnut  "
"10265","CHLA_N","12/07/2020",1.422222,"wqbmhnut  "
"10266","CHLA_N","12/08/2020",1.28,"wqbmhnut  "
"10267","NH4F","01/06/2020",0.0022,"wqbmhnut  "
"10268","NH4F","01/07/2020",0.005375,"wqbmhnut  "
"10269","NH4F","02/03/2020",0.006942857,"wqbmhnut  "
"10270","NH4F","02/04/2020",0.007428571,"wqbmhnut  "
"10271","NH4F","03/30/2020",0.009857143,"wqbmhnut  "
"10272","NH4F","03/31/2020",0.008,"wqbmhnut  "
"10273","NH4F","04/28/2020",0.014625,"wqbmhnut  "
"10274","NH4F","04/29/2020",0.008166667,"wqbmhnut  "
"10275","NH4F","06/29/2020",0.00675,"wqbmhnut  "
"10276","NH4F","06/30/2020",0.009,"wqbmhnut  "
"10277","NH4F","07/27/2020",0.003955556,"wqbmhnut  "
"10278","NH4F","07/28/2020",0.0058,"wqbmhnut  "
"10279","NH4F","08/24/2020",0.009733333,"wqbmhnut  "
"10280","NH4F","08/25/2020",0.01592,"wqbmhnut  "
"10281","NH4F","09/22/2020",0.00625,"wqbmhnut  "
"10282","NH4F","09/23/2020",0.002066667,"wqbmhnut  "
"10283","NH4F","10/20/2020",0.002955556,"wqbmhnut  "
"10284","NH4F","10/21/2020",0.00208,"wqbmhnut  "
"10285","NH4F","11/23/2020",0.008228571,"wqbmhnut  "
"10286","NH4F","11/24/2020",0.004885714,"wqbmhnut  "
"10287","NH4F","12/07/2020",0.02977778,"wqbmhnut  "
"10288","NH4F","12/08/2020",0.0242,"wqbmhnut  "
"10289","NO23F","01/06/2020",0.002666667,"wqbmhnut  "
"10290","NO23F","01/07/2020",0.00675,"wqbmhnut  "
"10291","NO23F","02/03/2020",0.002857143,"wqbmhnut  "
"10292","NO23F","02/04/2020",0.005428571,"wqbmhnut  "
"10293","NO23F","03/30/2020",0.004642857,"wqbmhnut  "
"10294","NO23F","03/31/2020",0.007428571,"wqbmhnut  "
"10295","NO23F","04/28/2020",0.0049375,"wqbmhnut  "
"10296","NO23F","04/29/2020",0.00825,"wqbmhnut  "
"10297","NO23F","06/29/2020",0.0045,"wqbmhnut  "
"10298","NO23F","06/30/2020",0.004166667,"wqbmhnut  "
"10299","NO23F","07/27/2020",0.004944444,"wqbmhnut  "
"10300","NO23F","07/28/2020",0.004,"wqbmhnut  "
"10301","NO23F","08/24/2020",0.01344444,"wqbmhnut  "
"10302","NO23F","08/25/2020",0.0088,"wqbmhnut  "
"10303","NO23F","09/22/2020",0.005125,"wqbmhnut  "
"10304","NO23F","09/23/2020",0.004833333,"wqbmhnut  "
"10305","NO23F","10/20/2020",0.009111111,"wqbmhnut  "
"10306","NO23F","10/21/2020",0.0088,"wqbmhnut  "
"10307","NO23F","11/23/2020",0.007142857,"wqbmhnut  "
"10308","NO23F","11/24/2020",0.01085714,"wqbmhnut  "
"10309","NO23F","12/07/2020",0.02622222,"wqbmhnut  "
"10310","NO23F","12/08/2020",0.0266,"wqbmhnut  "
"10311","PO4F","01/06/2020",0.005,"wqbmhnut  "
"10312","PO4F","01/07/2020",0.005125,"wqbmhnut  "
"10313","PO4F","02/03/2020",0.004571429,"wqbmhnut  "
"10314","PO4F","02/04/2020",0.004628571,"wqbmhnut  "
"10315","PO4F","03/30/2020",0.003714286,"wqbmhnut  "
"10316","PO4F","03/31/2020",0.005714286,"wqbmhnut  "
"10317","PO4F","04/28/2020",0.00425,"wqbmhnut  "
"10318","PO4F","04/29/2020",0.005166667,"wqbmhnut  "
"10319","PO4F","06/29/2020",0.01025,"wqbmhnut  "
"10320","PO4F","06/30/2020",0.0125,"wqbmhnut  "
"10321","PO4F","07/27/2020",0.009555556,"wqbmhnut  "
"10322","PO4F","07/28/2020",0.0112,"wqbmhnut  "
"10323","PO4F","08/24/2020",0.01888889,"wqbmhnut  "
"10324","PO4F","08/25/2020",0.0214,"wqbmhnut  "
"10325","PO4F","09/22/2020",0.01675,"wqbmhnut  "
"10326","PO4F","09/23/2020",0.01683333,"wqbmhnut  "
"10327","PO4F","10/20/2020",0.01722222,"wqbmhnut  "
"10328","PO4F","10/21/2020",0.0182,"wqbmhnut  "
"10329","PO4F","11/23/2020",0.01642857,"wqbmhnut  "
"10330","PO4F","11/24/2020",0.01628571,"wqbmhnut  "
"10331","PO4F","12/07/2020",0.02344444,"wqbmhnut  "
"10332","PO4F","12/08/2020",0.0228,"wqbmhnut  "
"10333","CHLA_N","01/16/2007",1.465,"wqbmpnut  "
"10334","CHLA_N","03/29/2007",2.12,"wqbmpnut  "
"10335","CHLA_N","04/24/2007",0.555,"wqbmpnut  "
"10336","CHLA_N","05/30/2007",2.935,"wqbmpnut  "
"10337","CHLA_N","06/21/2007",4.335,"wqbmpnut  "
"10338","CHLA_N","07/19/2007",7.495,"wqbmpnut  "
"10339","CHLA_N","08/22/2007",4.39,"wqbmpnut  "
"10340","CHLA_N","09/17/2007",4.72,"wqbmpnut  "
"10341","CHLA_N","10/16/2007",5.13,"wqbmpnut  "
"10342","CHLA_N","11/15/2007",1.59,"wqbmpnut  "
"10343","CHLA_N","12/19/2007",2.87,"wqbmpnut  "
"10344","NH4F","01/16/2007",0.02755,"wqbmpnut  "
"10345","NH4F","03/29/2007",0.00935,"wqbmpnut  "
"10346","NH4F","04/24/2007",0.0117,"wqbmpnut  "
"10347","NH4F","05/30/2007",0.0173,"wqbmpnut  "
"10348","NH4F","06/21/2007",0.0151,"wqbmpnut  "
"10349","NH4F","07/19/2007",0.0054,"wqbmpnut  "
"10350","NH4F","08/22/2007",0.00495,"wqbmpnut  "
"10351","NH4F","09/17/2007",0.0119,"wqbmpnut  "
"10352","NH4F","10/16/2007",0.05245,"wqbmpnut  "
"10353","NH4F","11/15/2007",0.0092,"wqbmpnut  "
"10354","NH4F","12/19/2007",0.0014,"wqbmpnut  "
"10355","NO23F","01/16/2007",0.0699,"wqbmpnut  "
"10356","NO23F","03/29/2007",0.00425,"wqbmpnut  "
"10357","NO23F","04/24/2007",0.0068,"wqbmpnut  "
"10358","NO23F","05/30/2007",0.0051,"wqbmpnut  "
"10359","NO23F","06/21/2007",0.00235,"wqbmpnut  "
"10360","NO23F","07/19/2007",0.0029,"wqbmpnut  "
"10361","NO23F","08/22/2007",8e-04,"wqbmpnut  "
"10362","NO23F","09/17/2007",8e-04,"wqbmpnut  "
"10363","NO23F","10/16/2007",0.00335,"wqbmpnut  "
"10364","NO23F","11/15/2007",0.00475,"wqbmpnut  "
"10365","NO23F","12/19/2007",0.0011,"wqbmpnut  "
"10366","PO4F","01/16/2007",0.007,"wqbmpnut  "
"10367","PO4F","03/29/2007",0.00335,"wqbmpnut  "
"10368","PO4F","04/24/2007",0.0029,"wqbmpnut  "
"10369","PO4F","05/30/2007",0.0126,"wqbmpnut  "
"10370","PO4F","06/21/2007",0.01425,"wqbmpnut  "
"10371","PO4F","07/19/2007",0.04095,"wqbmpnut  "
"10372","PO4F","08/22/2007",0.0178,"wqbmpnut  "
"10373","PO4F","09/17/2007",0.0328,"wqbmpnut  "
"10374","PO4F","10/16/2007",0.0227,"wqbmpnut  "
"10375","PO4F","11/15/2007",0.00535,"wqbmpnut  "
"10376","PO4F","12/19/2007",0.01365,"wqbmpnut  "
"10377","CHLA_N","01/15/2008",2.145,"wqbmpnut  "
"10378","CHLA_N","02/14/2008",1.91,"wqbmpnut  "
"10379","CHLA_N","03/13/2008",1.47,"wqbmpnut  "
"10380","CHLA_N","04/10/2008",0.5,"wqbmpnut  "
"10381","CHLA_N","05/12/2008",0.92,"wqbmpnut  "
"10382","CHLA_N","06/09/2008",2.735,"wqbmpnut  "
"10383","CHLA_N","07/08/2008",2.935,"wqbmpnut  "
"10384","CHLA_N","08/21/2008",5.03,"wqbmpnut  "
"10385","CHLA_N","09/22/2008",3.15,"wqbmpnut  "
"10386","CHLA_N","10/07/2008",2.8,"wqbmpnut  "
"10387","CHLA_N","11/20/2008",0.675,"wqbmpnut  "
"10388","CHLA_N","12/04/2008",1.585,"wqbmpnut  "
"10389","NH4F","01/15/2008",0.001970374,"wqbmpnut  "
"10390","NH4F","02/14/2008",0.00419539,"wqbmpnut  "
"10391","NH4F","03/13/2008",0.0185,"wqbmpnut  "
"10392","NH4F","04/10/2008",0.013,"wqbmpnut  "
"10393","NH4F","05/12/2008",0.02825,"wqbmpnut  "
"10394","NH4F","06/09/2008",0.0095,"wqbmpnut  "
"10395","NH4F","07/08/2008",0.0244,"wqbmpnut  "
"10396","NH4F","08/21/2008",0.07145,"wqbmpnut  "
"10397","NH4F","09/22/2008",0.01745,"wqbmpnut  "
"10398","NH4F","10/07/2008",0.0158,"wqbmpnut  "
"10399","NH4F","11/20/2008",0.007223289,"wqbmpnut  "
"10400","NH4F","12/04/2008",0.002846578,"wqbmpnut  "
"10401","NO23F","01/15/2008",0.02155,"wqbmpnut  "
"10402","NO23F","02/14/2008",0.0075,"wqbmpnut  "
"10403","NO23F","03/13/2008",0.00925,"wqbmpnut  "
"10404","NO23F","04/10/2008",0.001199558,"wqbmpnut  "
"10405","NO23F","05/12/2008",0.0042,"wqbmpnut  "
"10406","NO23F","06/09/2008",0.000559973,"wqbmpnut  "
"10407","NO23F","07/08/2008",8e-04,"wqbmpnut  "
"10408","NO23F","08/21/2008",0.000384337,"wqbmpnut  "
"10409","NO23F","09/22/2008",0.00035,"wqbmpnut  "
