"","date","Variable","mean_daily","station"
"3677",2016-07-19,"PO4F",0.004,"wellmnut  "
"3678",2016-08-17,"NH4F",0.018,"wellmnut  "
"3679",2016-09-20,"NO23F",0.157,"wellmnut  "
"3680",2016-09-20,"PO4F",0.009,"wellmnut  "
"3681",2016-10-27,"PO4F",0.024,"wellmnut  "
"3682",2016-11-19,"NH4F",0.007,"wellmnut  "
"3683",2016-11-19,"NO23F",0.118,"wellmnut  "
"3684",2017-04-25,"CHLA_N",1.4,"wellmnut  "
"3685",2017-04-25,"NO23F",0.141,"wellmnut  "
"3686",2017-05-23,"CHLA_N",1,"wellmnut  "
"3687",2017-05-23,"NH4F",0.008,"wellmnut  "
"3688",2017-06-23,"NH4F",0.013,"wellmnut  "
"3689",2017-06-23,"NO23F",0.026,"wellmnut  "
"3690",2017-07-25,"CHLA_N",1,"wellmnut  "
"3691",2017-07-25,"NO23F",0.013,"wellmnut  "
"3692",2017-07-25,"PO4F",0.007,"wellmnut  "
"3693",2017-08-24,"CHLA_N",2.4,"wellmnut  "
"3694",2017-08-24,"NH4F",0.034,"wellmnut  "
"3695",2017-08-24,"PO4F",0.006,"wellmnut  "
"3696",2017-09-21,"NH4F",0.011,"wellmnut  "
"3697",2017-09-21,"NO23F",0.01,"wellmnut  "
"3698",2017-10-27,"CHLA_N",0.2,"wellmnut  "
"3699",2017-10-27,"PO4F",0.006,"wellmnut  "
"3700",2017-11-28,"NH4F",0.022,"wellmnut  "
"3701",2017-11-28,"PO4F",0.007,"wellmnut  "
"3702",2017-12-14,"NH4F",0.023,"wellmnut  "
"3703",2017-12-14,"NO23F",0.142,"wellmnut  "
"3704",2018-04-24,"PO4F",0.004,"wellmnut  "
"3705",2018-05-16,"CHLA_N",0.2,"wellmnut  "
"3706",2018-05-16,"NH4F",0.035,"wellmnut  "
"3707",2018-05-16,"PO4F",0.006,"wellmnut  "
"3708",2018-07-17,"CHLA_N",0.5,"wellmnut  "
"3709",2018-07-17,"NO23F",0.028,"wellmnut  "
"3710",2018-07-17,"PO4F",0.01,"wellmnut  "
"3711",2018-08-21,"CHLA_N",0.4,"wellmnut  "
"3712",2018-08-21,"NH4F",0.026,"wellmnut  "
"3713",2018-08-21,"PO4F",0.01,"wellmnut  "
"3714",2018-09-24,"NH4F",0.021,"wellmnut  "
"3715",2018-09-24,"NO23F",0.044,"wellmnut  "
"3716",2018-10-16,"NO23F",0.053,"wellmnut  "
"3717",2018-10-16,"PO4F",0.005,"wellmnut  "
"3718",2018-11-29,"NH4F",0.013,"wellmnut  "
"3719",2018-11-29,"PO4F",0.002,"wellmnut  "
"3720",2019-04-24,"NO23F",0.098,"wellmnut  "
"3721",2019-04-24,"PO4F",0.002,"wellmnut  "
"3722",2019-05-22,"CHLA_N",0.79,"wellmnut  "
"3723",2019-06-19,"NH4F",0.035,"wellmnut  "
"3724",2019-06-19,"NO23F",0.114,"wellmnut  "
"3725",2019-07-16,"CHLA_N",0.43,"wellmnut  "
"3726",2019-07-16,"PO4F",0.003,"wellmnut  "
"3727",2019-08-21,"CHLA_N",1.99,"wellmnut  "
"3728",2019-08-21,"NH4F",0.117,"wellmnut  "
"3729",2019-08-21,"PO4F",0.011,"wellmnut  "
"3730",2019-09-17,"NH4F",0.059,"wellmnut  "
"3731",2019-09-17,"NO23F",0.082,"wellmnut  "
"3732",2019-10-29,"CHLA_N",0.25,"wellmnut  "
"3733",2019-10-29,"PO4F",0.009,"wellmnut  "
"3734",2019-11-21,"CHLA_N",0.76,"wellmnut  "
"3735",2019-11-21,"NH4F",0.017,"wellmnut  "
"3736",2019-11-21,"PO4F",0.003,"wellmnut  "
"3737",2007-07-12,"CHLA_N",1,"welsmnut  "
"3738",2007-07-12,"NO23F",0.1201,"welsmnut  "
"3739",2007-08-22,"CHLA_N",0.5,"welsmnut  "
"3740",2007-08-22,"NH4F",0.0118,"welsmnut  "
"3741",2007-09-19,"NH4F",0.0086,"welsmnut  "
"3742",2007-09-19,"NO23F",0.1247,"welsmnut  "
"3743",2007-10-16,"CHLA_N",0.3,"welsmnut  "
"3744",2007-10-16,"NO23F",0.006,"welsmnut  "
"3745",2007-11-20,"CHLA_N",0.1,"welsmnut  "
"3746",2007-11-20,"NH4F",0.0158,"welsmnut  "
"3747",2008-04-17,"CHLA_N",0.2,"welsmnut  "
"3748",2008-05-22,"CHLA_N",0.4,"welsmnut  "
"3749",2008-06-18,"NO23F",0.1248,"welsmnut  "
"3750",2008-07-17,"CHLA_N",2.3,"welsmnut  "
"3751",2008-07-17,"NO23F",0.1186,"welsmnut  "
"3752",2008-08-13,"CHLA_N",0.3,"welsmnut  "
"3753",2008-09-12,"NO23F",0.107,"welsmnut  "
"3754",2008-10-17,"CHLA_N",0.2,"welsmnut  "
"3755",2008-10-17,"NO23F",0.0014,"welsmnut  "
"3756",2008-11-19,"PO4F",0.0022,"welsmnut  "
"3757",2009-04-17,"CHLA_N",0.4,"welsmnut  "
"3758",2009-04-17,"NO23F",0.173,"welsmnut  "
"3759",2009-05-19,"CHLA_N",0.3,"welsmnut  "
"3760",2009-06-18,"NO23F",0.057,"welsmnut  "
"3761",2009-07-16,"CHLA_N",0.2,"welsmnut  "
"3762",2009-07-16,"NO23F",0.165,"welsmnut  "
"3763",2009-08-13,"CHLA_N",0.3,"welsmnut  "
"3764",2009-09-22,"NO23F",0.128,"welsmnut  "
"3765",2009-10-16,"NO23F",0.02,"welsmnut  "
"3766",2009-10-16,"PO4F",0.011,"welsmnut  "
"3767",2009-11-11,"CHLA_N",0.4,"welsmnut  "
"3768",2010-04-21,"NO23F",0.025,"welsmnut  "
"3769",2010-05-21,"CHLA_N",0.2,"welsmnut  "
"3770",2010-06-16,"NO23F",0.121,"welsmnut  "
"3771",2010-07-15,"CHLA_N",0.3,"welsmnut  "
"3772",2010-07-15,"NO23F",0.073,"welsmnut  "
"3773",2010-08-18,"CHLA_N",1.5,"welsmnut  "
"3774",2010-09-16,"NO23F",0.113,"welsmnut  "
"3775",2010-10-14,"CHLA_N",0.2,"welsmnut  "
"3776",2010-10-14,"NO23F",0.024,"welsmnut  "
"3777",2010-11-18,"CHLA_N",0.2,"welsmnut  "
"3778",2010-12-16,"NO23F",0.061,"welsmnut  "
"3779",2011-04-20,"CHLA_N",1.4,"welsmnut  "
"3780",2011-05-25,"CHLA_N",0.8,"welsmnut  "
"3781",2011-06-16,"NO23F",0.08,"welsmnut  "
"3782",2011-07-20,"CHLA_N",1.5,"welsmnut  "
"3783",2011-07-20,"NO23F",0.124,"welsmnut  "
"3784",2011-08-24,"CHLA_N",2,"welsmnut  "
"3785",2011-09-14,"NO23F",0.132,"welsmnut  "
"3786",2011-10-25,"CHLA_N",0.4,"welsmnut  "
"3787",2011-10-25,"PO4F",0.003,"welsmnut  "
"3788",2011-11-17,"CHLA_N",0.6,"welsmnut  "
"3789",2011-12-15,"NO23F",0.12,"welsmnut  "
"3790",2012-03-23,"CHLA_N",1.1,"welsmnut  "
"3791",2012-04-20,"CHLA_N",0.5,"welsmnut  "
"3792",2012-05-23,"NO23F",0.144,"welsmnut  "
"3793",2012-06-20,"CHLA_N",0.4,"welsmnut  "
"3794",2012-06-20,"NO23F",0.192,"welsmnut  "
"3795",2012-08-15,"NO23F",0.048,"welsmnut  "
"3796",2012-09-13,"NO23F",0.036,"welsmnut  "
"3797",2012-11-15,"PO4F",0.016,"welsmnut  "
"3798",2012-12-13,"CHLA_N",1.6,"welsmnut  "
"3799",2012-12-13,"NO23F",0.118,"welsmnut  "
"3800",2012-12-13,"PO4F",0.004,"welsmnut  "
"3801",2013-04-19,"CHLA_N",0.17,"welsmnut  "
"3802",2013-04-19,"NO23F",0.237,"welsmnut  "
"3803",2013-05-17,"CHLA_N",0.96,"welsmnut  "
"3804",2013-06-19,"NO23F",0.073,"welsmnut  "
"3805",2013-07-19,"CHLA_N",2.14,"welsmnut  "
"3806",2013-07-19,"NO23F",0.126,"welsmnut  "
"3807",2013-07-19,"PO4F",0.003,"welsmnut  "
"3808",2013-09-26,"CHLA_N",0.32,"welsmnut  "
"3809",2013-10-18,"NH4F",0.019,"welsmnut  "
"3810",2013-10-18,"NO23F",0.011,"welsmnut  "
"3811",2013-11-26,"CHLA_N",0.9,"welsmnut  "
"3812",2013-11-26,"NO23F",0.091,"welsmnut  "
"3813",2013-12-13,"CHLA_N",0.29,"welsmnut  "
"3814",2014-04-18,"CHLA_N",0.8,"welsmnut  "
"3815",2014-04-18,"NO23F",0.089,"welsmnut  "
"3816",2014-06-18,"NO23F",0.103,"welsmnut  "
"3817",2014-07-18,"CHLA_N",4.7,"welsmnut  "
"3818",2014-07-18,"NO23F",0.102,"welsmnut  "
"3819",2014-08-15,"NO23F",0.074,"welsmnut  "
"3820",2014-09-24,"CHLA_N",0.6,"welsmnut  "
"3821",2014-09-24,"NO23F",0.146,"welsmnut  "
"3822",2014-10-15,"CHLA_N",0.7,"welsmnut  "
"3823",2014-10-15,"PO4F",0.002,"welsmnut  "
"3824",2014-11-20,"NO23F",0.077,"welsmnut  "
"3825",2014-12-16,"NO23F",0.18,"welsmnut  "
"3826",2015-04-17,"CHLA_N",0.2,"welsmnut  "
"3827",2015-04-17,"NO23F",0.103,"welsmnut  "
"3828",2015-06-16,"NO23F",0.166,"welsmnut  "
"3829",2015-07-22,"NO23F",0.132,"welsmnut  "
"3830",2015-08-18,"NH4F",0.009,"welsmnut  "
"3831",2015-08-18,"PO4F",0.003,"welsmnut  "
"3832",2015-09-16,"NO23F",0.1,"welsmnut  "
"3833",2015-10-23,"NO23F",0.038,"welsmnut  "
"3834",2015-10-23,"PO4F",0.005,"welsmnut  "
"3835",2015-11-19,"CHLA_N",0.3,"welsmnut  "
"3836",2015-12-15,"NO23F",0.105,"welsmnut  "
"3837",2016-06-16,"NO23F",0.11,"welsmnut  "
"3838",2016-07-19,"NO23F",0.016,"welsmnut  "
"3839",2016-07-19,"PO4F",0.004,"welsmnut  "
"3840",2016-08-17,"PO4F",0.002,"welsmnut  "
"3841",2016-09-20,"NO23F",0.171,"welsmnut  "
"3842",2016-09-20,"PO4F",0.003,"welsmnut  "
"3843",2016-11-19,"NO23F",0.053,"welsmnut  "
"3844",2017-04-25,"CHLA_N",0.4,"welsmnut  "
"3845",2017-04-25,"NO23F",0.142,"welsmnut  "
"3846",2017-05-23,"CHLA_N",0.4,"welsmnut  "
"3847",2017-06-23,"NO23F",0.09,"welsmnut  "
"3848",2017-07-25,"NO23F",0.156,"welsmnut  "
"3849",2017-07-25,"PO4F",0.002,"welsmnut  "
"3850",2017-08-24,"CHLA_N",1.2,"welsmnut  "
"3851",2017-08-24,"NH4F",0.04,"welsmnut  "
"3852",2017-09-21,"NH4F",0.032,"welsmnut  "
"3853",2017-09-21,"NO23F",0.114,"welsmnut  "
"3854",2017-10-27,"CHLA_N",0.9,"welsmnut  "
"3855",2017-10-27,"NO23F",0.023,"welsmnut  "
"3856",2017-11-28,"NH4F",0.01,"welsmnut  "
"3857",2017-11-28,"PO4F",0.003,"welsmnut  "
"3858",2017-12-14,"NO23F",0.118,"welsmnut  "
"3859",2018-04-24,"CHLA_N",0.2,"welsmnut  "
"3860",2018-04-24,"NO23F",0.066,"welsmnut  "
"3861",2018-05-16,"CHLA_N",0.2,"welsmnut  "
"3862",2018-05-16,"NH4F",0.021,"welsmnut  "
"3863",2018-06-19,"NH4F",0.03,"welsmnut  "
"3864",2018-06-19,"NO23F",0.176,"welsmnut  "
"3865",2018-08-21,"CHLA_N",4.4,"welsmnut  "
"3866",2018-08-21,"NO23F",0.039,"welsmnut  "
"3867",2018-09-24,"CHLA_N",0.3,"welsmnut  "
"3868",2018-09-24,"NH4F",0.033,"welsmnut  "
"3869",2018-09-24,"PO4F",0.003,"welsmnut  "
"3870",2018-10-16,"NH4F",0.012,"welsmnut  "
"3871",2018-10-16,"NO23F",0.063,"welsmnut  "
"3872",2018-11-29,"NO23F",0.166,"welsmnut  "
"3873",2019-04-24,"NO23F",0.138,"welsmnut  "
"3874",2019-06-19,"NH4F",0.025,"welsmnut  "
"3875",2019-06-19,"NO23F",0.166,"welsmnut  "
"3876",2019-07-16,"CHLA_N",0.37,"welsmnut  "
"3877",2019-07-16,"NO23F",0.169,"welsmnut  "
"3878",2019-08-21,"CHLA_N",0.98,"welsmnut  "
"3879",2019-08-21,"NH4F",0.021,"welsmnut  "
"3880",2019-09-17,"NH4F",0.013,"welsmnut  "
"3881",2019-09-17,"NO23F",0.144,"welsmnut  "
"3882",2019-10-29,"CHLA_N",0.16,"welsmnut  "
"3883",2007-01-16,"CHLA_N",10.28,"wqbcrnut  "
"3884",2007-01-16,"NO23F",0.0531,"wqbcrnut  "
"3885",2007-01-16,"PO4F",0.0083,"wqbcrnut  "
"3886",2007-02-09,"CHLA_N",1.6,"wqbcrnut  "
"3887",2007-02-09,"NH4F",0.0469,"wqbcrnut  "
"3888",2007-02-09,"PO4F",0.0227,"wqbcrnut  "
"3889",2007-03-29,"NH4F",0.0388,"wqbcrnut  "
"3890",2007-03-29,"NO23F",0.6774,"wqbcrnut  "
"3891",2007-04-24,"CHLA_N",16.89,"wqbcrnut  "
"3892",2007-04-24,"NO23F",0.133,"wqbcrnut  "
"3893",2007-04-24,"PO4F",0.0034,"wqbcrnut  "
"3894",2007-05-29,"CHLA_N",12.17,"wqbcrnut  "
"3895",2007-05-29,"NH4F",0.0247,"wqbcrnut  "
"3896",2007-05-29,"PO4F",0.0072,"wqbcrnut  "
"3897",2007-06-21,"NH4F",0.1186,"wqbcrnut  "
"3898",2007-06-21,"NO23F",0.1472,"wqbcrnut  "
"3899",2007-07-19,"CHLA_N",16.89,"wqbcrnut  "
"3900",2007-07-19,"NO23F",0.0836,"wqbcrnut  "
"3901",2007-07-19,"PO4F",0.0448,"wqbcrnut  "
"3902",2007-08-22,"CHLA_N",77.88,"wqbcrnut  "
"3903",2007-08-22,"NH4F",0.0179,"wqbcrnut  "
"3904",2007-08-22,"PO4F",0.0277,"wqbcrnut  "
"3905",2007-09-17,"NH4F",0.0951,"wqbcrnut  "
"3906",2007-09-17,"NO23F",0.0902,"wqbcrnut  "
"3907",2007-10-16,"CHLA_N",136.62,"wqbcrnut  "
"3908",2007-10-16,"NO23F",0.0011,"wqbcrnut  "
"3909",2007-10-16,"PO4F",0.0145,"wqbcrnut  "
"3910",2007-11-15,"CHLA_N",4.51,"wqbcrnut  "
"3911",2007-11-15,"NH4F",0.0333,"wqbcrnut  "
"3912",2007-11-15,"PO4F",0.0091,"wqbcrnut  "
"3913",2007-12-18,"NO23F",0.0151,"wqbcrnut  "
"3914",2008-01-15,"CHLA_N",37.38,"wqbcrnut  "
"3915",2008-01-15,"PO4F",0.0076,"wqbcrnut  "
"3916",2008-02-14,"NH4F",0.0099,"wqbcrnut  "
"3917",2008-02-14,"NO23F",0.0487,"wqbcrnut  "
"3918",2008-03-13,"CHLA_N",1.64,"wqbcrnut  "
"3919",2008-03-13,"NO23F",0.0605,"wqbcrnut  "
"3920",2008-04-10,"CHLA_N",9.03,"wqbcrnut  "
"3921",2008-04-10,"NH4F",0.0455,"wqbcrnut  "
"3922",2008-04-10,"PO4F",0.0026,"wqbcrnut  "
"3923",2008-05-12,"NH4F",0.0308,"wqbcrnut  "
"3924",2008-05-12,"NO23F",0.0152,"wqbcrnut  "
"3925",2008-06-09,"CHLA_N",6.6,"wqbcrnut  "
"3926",2008-06-09,"NO23F",0.0504,"wqbcrnut  "
"3927",2008-06-09,"PO4F",0.0188,"wqbcrnut  "
"3928",2008-07-08,"CHLA_N",14.07,"wqbcrnut  "
"3929",2008-07-08,"NH4F",0.0342,"wqbcrnut  "
"3930",2008-07-08,"PO4F",0.022,"wqbcrnut  "
"3931",2008-08-21,"NH4F",0.016,"wqbcrnut  "
"3932",2008-09-22,"CHLA_N",21.17,"wqbcrnut  "
"3933",2008-09-22,"NO23F",0.0035,"wqbcrnut  "
"3934",2008-09-22,"PO4F",0.0125,"wqbcrnut  "
"3935",2008-10-07,"CHLA_N",8.01,"wqbcrnut  "
"3936",2008-10-07,"NH4F",0.0847,"wqbcrnut  "
"3937",2008-10-07,"PO4F",0.0242,"wqbcrnut  "
"3938",2008-11-20,"NH4F",0.0163,"wqbcrnut  "
"3939",2008-11-20,"NO23F",0.0358,"wqbcrnut  "
"3940",2008-12-04,"CHLA_N",4.4,"wqbcrnut  "
"3941",2008-12-04,"NO23F",0.0945,"wqbcrnut  "
"3942",2008-12-04,"PO4F",0.0091,"wqbcrnut  "
"3943",2009-04-16,"CHLA_N",2,"wqbcrnut  "
"3944",2009-08-13,"CHLA_N",19.8,"wqbcrnut  "
"3945",2010-08-02,"CHLA_N",31.7,"wqbcrnut  "
"3946",2011-01-11,"CHLA_N",42.6,"wqbcrnut  "
"3947",2011-07-19,"CHLA_N",37.7,"wqbcrnut  "
"3948",2012-01-18,"CHLA_N",22.2,"wqbcrnut  "
"3949",2012-01-18,"NO23F",0.0925,"wqbcrnut  "
"3950",2012-01-18,"PO4F",0.0352,"wqbcrnut  "
"3951",2012-02-21,"CHLA_N",1.1,"wqbcrnut  "
"3952",2012-03-16,"NH4F",0.0341,"wqbcrnut  "
"3953",2012-03-16,"NO23F",0.1516,"wqbcrnut  "
"3954",2012-04-12,"CHLA_N",3.1,"wqbcrnut  "
"3955",2012-04-12,"NO23F",0.1526,"wqbcrnut  "
"3956",2012-04-12,"PO4F",0.0381,"wqbcrnut  "
"3957",2012-05-23,"CHLA_N",4.1,"wqbcrnut  "
"3958",2012-05-23,"NH4F",0.095,"wqbcrnut  "
"3959",2012-05-23,"NO23F",0.0409,"wqbcrnut  "
"3960",2012-05-23,"PO4F",0.0435,"wqbcrnut  "
"3961",2012-06-11,"CHLA_N",13.2,"wqbcrnut  "
"3962",2012-06-11,"NO23F",0.0114,"wqbcrnut  "
"3963",2012-06-11,"PO4F",0.0408,"wqbcrnut  "
"3964",2012-07-09,"CHLA_N",23,"wqbcrnut  "
"3965",2012-07-09,"NH4F",0.0186,"wqbcrnut  "
"3966",2012-07-09,"PO4F",0.0332,"wqbcrnut  "
"3967",2012-08-23,"NH4F",0.0375,"wqbcrnut  "
"3968",2012-08-23,"NO23F",0.1403,"wqbcrnut  "
"3969",2012-09-20,"CHLA_N",39.5,"wqbcrnut  "
"3970",2012-09-20,"NO23F",0.0419,"wqbcrnut  "
"3971",2012-09-20,"PO4F",0.051,"wqbcrnut  "
"3972",2012-10-22,"CHLA_N",21.5,"wqbcrnut  "
"3973",2012-10-22,"PO4F",0.033,"wqbcrnut  "
"3974",2012-11-06,"NH4F",0.0382,"wqbcrnut  "
"3975",2012-11-06,"NO23F",0.032,"wqbcrnut  "
"3976",2012-12-06,"CHLA_N",25.9,"wqbcrnut  "
"3977",2012-12-06,"NO23F",0.0925,"wqbcrnut  "
"3978",2012-12-06,"PO4F",0.0352,"wqbcrnut  "
"3979",2013-01-17,"CHLA_N",44.5,"wqbcrnut  "
"3980",2013-01-17,"NO23F",0.211,"wqbcrnut  "
"3981",2013-01-17,"PO4F",0.0243,"wqbcrnut  "
"3982",2013-02-04,"NH4F",0.0036,"wqbcrnut  "
"3983",2013-02-04,"PO4F",0.0232,"wqbcrnut  "
"3984",2013-03-05,"NH4F",0.0045,"wqbcrnut  "
"3985",2013-03-05,"NO23F",0.1335,"wqbcrnut  "
"3986",2013-04-16,"CHLA_N",6.8,"wqbcrnut  "
"3987",2013-04-16,"NO23F",0.2772,"wqbcrnut  "
"3988",2013-04-16,"PO4F",0.0422,"wqbcrnut  "
"3989",2013-05-14,"CHLA_N",10.9,"wqbcrnut  "
"3990",2013-05-14,"NH4F",0.058,"wqbcrnut  "
"3991",2013-05-14,"PO4F",0.0422,"wqbcrnut  "
"3992",2013-06-12,"NH4F",0.1004,"wqbcrnut  "
"3993",2013-06-12,"NO23F",0.193,"wqbcrnut  "
"3994",2013-07-25,"CHLA_N",76.9,"wqbcrnut  "
"3995",2013-07-25,"NO23F",0.0956,"wqbcrnut  "
"3996",2013-07-25,"PO4F",0.0215,"wqbcrnut  "
"3997",2013-08-13,"CHLA_N",41.1,"wqbcrnut  "
"3998",2013-08-13,"NH4F",0.0965,"wqbcrnut  "
"3999",2013-08-13,"PO4F",0.0214,"wqbcrnut  "
"4000",2013-10-24,"PO4F",0.0092,"wqbcrnut  "
"4001",2013-11-12,"PO4F",0.0051,"wqbcrnut  "
"4002",2013-12-10,"CHLA_N",31.4,"wqbcrnut  "
"4003",2013-12-10,"NO23F",0.0387,"wqbcrnut  "
"4004",2013-12-10,"PO4F",0.0051,"wqbcrnut  "
"4005",2014-06-17,"NH4F",0.051,"wqbcrnut  "
"4006",2014-06-17,"PO4F",0.016,"wqbcrnut  "
"4007",2014-07-07,"NH4F",0.011,"wqbcrnut  "
"4008",2014-07-07,"NO23F",0.102,"wqbcrnut  "
"4009",2014-08-04,"PO4F",0.021,"wqbcrnut  "
"4010",2014-09-03,"NH4F",0.012,"wqbcrnut  "
"4011",2014-09-03,"PO4F",0.008,"wqbcrnut  "
"4012",2014-10-14,"NH4F",0.15,"wqbcrnut  "
"4013",2014-11-19,"CHLA_N",3.7,"wqbcrnut  "
"4014",2014-11-19,"PO4F",0.014,"wqbcrnut  "
"4015",2014-12-02,"CHLA_N",20.8,"wqbcrnut  "
"4016",2014-12-02,"NH4F",0.004,"wqbcrnut  "
"4017",2015-02-25,"CHLA_N",2.7,"wqbcrnut  "
"4018",2015-02-25,"PO4F",0.006,"wqbcrnut  "
"4019",2015-03-11,"CHLA_N",1,"wqbcrnut  "
"4020",2015-03-11,"NH4F",0.044,"wqbcrnut  "
"4021",2015-03-11,"PO4F",0.007,"wqbcrnut  "
"4022",2015-04-13,"NH4F",0.056,"wqbcrnut  "
"4023",2015-05-27,"CHLA_N",24.6,"wqbcrnut  "
"4024",2015-05-27,"PO4F",0.028,"wqbcrnut  "
"4025",2015-06-10,"NH4F",0.009,"wqbcrnut  "
"4026",2015-06-10,"PO4F",0.006,"wqbcrnut  "
"4027",2015-07-08,"NH4F",0.015,"wqbcrnut  "
"4028",2015-08-05,"PO4F",0.028,"wqbcrnut  "
"4029",2015-09-22,"NH4F",0.008,"wqbcrnut  "
"4030",2015-09-22,"PO4F",0.005,"wqbcrnut  "
"4031",2015-10-21,"NH4F",0.021,"wqbcrnut  "
"4032",2015-10-21,"NO23F",0.025,"wqbcrnut  "
"4033",2015-11-04,"NO23F",0.009,"wqbcrnut  "
"4034",2015-11-04,"PO4F",0.008,"wqbcrnut  "
"4035",2015-12-01,"NH4F",0.043,"wqbcrnut  "
"4036",2015-12-01,"PO4F",0.007,"wqbcrnut  "
"4037",2016-01-05,"CHLA_N",20.8,"wqbcrnut  "
"4038",2016-01-05,"PO4F",0.008,"wqbcrnut  "
"4039",2016-02-02,"CHLA_N",18.8,"wqbcrnut  "
"4040",2016-02-02,"NH4F",0.015,"wqbcrnut  "
"4041",2016-02-02,"PO4F",0.003,"wqbcrnut  "
"4042",2016-03-01,"NH4F",0.024,"wqbcrnut  "
"4043",2016-03-01,"NO23F",0.164,"wqbcrnut  "
"4044",2016-04-13,"CHLA_N",14,"wqbcrnut  "
"4045",2016-04-13,"PO4F",0.004,"wqbcrnut  "
"4046",2016-05-11,"CHLA_N",9.8,"wqbcrnut  "
"4047",2016-05-11,"NH4F",0.031,"wqbcrnut  "
"4048",2016-05-11,"PO4F",0.007,"wqbcrnut  "
"4049",2016-06-14,"NH4F",0.009,"wqbcrnut  "
"4050",2016-07-12,"CHLA_N",50.4,"wqbcrnut  "
"4051",2016-07-12,"PO4F",0.024,"wqbcrnut  "
"4052",2016-08-09,"CHLA_N",41.3,"wqbcrnut  "
"4053",2016-08-09,"PO4F",0.011,"wqbcrnut  "
"4054",2016-09-07,"NH4F",0.093,"wqbcrnut  "
"4055",2016-10-11,"CHLA_N",22,"wqbcrnut  "
"4056",2016-10-11,"PO4F",0.017,"wqbcrnut  "
"4057",2016-11-08,"CHLA_N",18.3,"wqbcrnut  "
"4058",2016-11-08,"NH4F",0.01,"wqbcrnut  "
"4059",2016-11-08,"PO4F",0.011,"wqbcrnut  "
"4060",2016-12-07,"NH4F",0.015,"wqbcrnut  "
"4061",2016-12-07,"NO23F",0.023,"wqbcrnut  "
"4062",2017-01-04,"NO23F",0.0949,"wqbcrnut  "
"4063",2017-02-06,"CHLA_N",1.6,"wqbcrnut  "
"4064",2017-03-06,"NH4F",0.025,"wqbcrnut  "
"4065",2017-03-06,"NO23F",0.1323,"wqbcrnut  "
"4066",2017-04-18,"CHLA_N",5.6,"wqbcrnut  "
"4067",2017-04-18,"PO4F",0.008,"wqbcrnut  "
"4068",2017-05-17,"CHLA_N",4,"wqbcrnut  "
"4069",2017-05-17,"NH4F",0.0321,"wqbcrnut  "
"4070",2017-05-17,"PO4F",0.0058,"wqbcrnut  "
"4071",2017-06-20,"NH4F",0.1012,"wqbcrnut  "
"4072",2017-07-17,"CHLA_N",44.6,"wqbcrnut  "
"4073",2017-07-17,"NO23F",0.0438,"wqbcrnut  "
"4074",2017-07-17,"PO4F",0.0119,"wqbcrnut  "
"4075",2017-08-02,"CHLA_N",56.6,"wqbcrnut  "
"4076",2017-08-02,"NH4F",0.008,"wqbcrnut  "
"4077",2017-08-02,"PO4F",0.0085,"wqbcrnut  "
"4078",2017-09-25,"NH4F",0.0537,"wqbcrnut  "
"4079",2017-10-11,"CHLA_N",16,"wqbcrnut  "
"4080",2017-10-11,"NO23F",0.0729,"wqbcrnut  "
"4081",2017-10-11,"PO4F",0.0097,"wqbcrnut  "
"4082",2017-11-14,"CHLA_N",11.4,"wqbcrnut  "
"4083",2017-11-14,"NH4F",0.0222,"wqbcrnut  "
"4084",2017-11-14,"PO4F",0.0107,"wqbcrnut  "
"4085",2017-12-12,"NH4F",0.007,"wqbcrnut  "
"4086",2017-12-12,"NO23F",0.1264,"wqbcrnut  "
"4087",2018-01-09,"CHLA_N",10.9,"wqbcrnut  "
"4088",2018-01-09,"PO4F",0.016,"wqbcrnut  "
"4089",2018-02-06,"CHLA_N",3.7,"wqbcrnut  "
"4090",2018-02-06,"NH4F",0.03,"wqbcrnut  "
"4091",2018-02-06,"PO4F",0.009,"wqbcrnut  "
"4092",2018-03-07,"NH4F",0.014,"wqbcrnut  "
"4093",2018-04-09,"CHLA_N",28.8,"wqbcrnut  "
"4094",2018-04-09,"PO4F",0.017,"wqbcrnut  "
"4095",2018-05-22,"CHLA_N",2.4,"wqbcrnut  "
"4096",2018-05-22,"NH4F",0.135,"wqbcrnut  "
"4097",2018-05-22,"PO4F",0.013,"wqbcrnut  "
"4098",2018-06-20,"NH4F",0.064,"wqbcrnut  "
"4099",2018-07-17,"CHLA_N",67.8,"wqbcrnut  "
"4100",2018-07-17,"NO23F",0.174,"wqbcrnut  "
"4101",2018-07-17,"PO4F",0.006,"wqbcrnut  "
"4102",2018-08-07,"CHLA_N",31.2,"wqbcrnut  "
"4103",2018-08-07,"NH4F",0.018,"wqbcrnut  "
"4104",2018-08-07,"PO4F",0.027,"wqbcrnut  "
"4105",2018-09-19,"NH4F",0.108,"wqbcrnut  "
"4106",2018-09-19,"NO23F",0.052,"wqbcrnut  "
"4107",2018-10-16,"CHLA_N",16.7,"wqbcrnut  "
"4108",2018-10-16,"PO4F",0.014,"wqbcrnut  "
"4109",2018-11-20,"CHLA_N",3.6,"wqbcrnut  "
"4110",2018-11-20,"NH4F",0.034,"wqbcrnut  "
"4111",2018-11-20,"PO4F",0.012,"wqbcrnut  "
"4112",2018-12-03,"NH4F",0.002,"wqbcrnut  "
"4113",2019-01-14,"CHLA_N",3,"wqbcrnut  "
"4114",2019-01-14,"NO23F",0.112,"wqbcrnut  "
"4115",2019-01-14,"PO4F",0.007,"wqbcrnut  "
